step, L2error, MaxError, loss, elapsed_time, epoch_time, inference_time
3.438000000000000000e+03,6.019597128033638000e-02,3.654764592647552490e-02,4.382076486945152283e-02,4.632555336952209473e+02,1.865847110748291016e-01,9.322166442871093750e-05
3.439000000000000000e+03,6.107080355286598206e-02,3.909526020288467407e-02,4.380124062299728394e-02,4.634426300525665283e+02,1.870963573455810547e-01,8.320808410644531250e-05
3.440000000000000000e+03,6.135638058185577393e-02,3.975431621074676514e-02,4.378167912364006042e-02,4.636302673816680908e+02,1.876373291015625000e-01,1.194477081298828125e-04
3.441000000000000000e+03,6.140767782926559448e-02,5.894275009632110596e-02,4.376212880015373230e-02,4.638176238536834717e+02,1.873564720153808594e-01,8.511543273925781250e-05
3.442000000000000000e+03,6.139370054006576538e-02,4.665710031986236572e-02,4.374261945486068726e-02,4.640052022933959961e+02,1.875784397125244141e-01,8.678436279296875000e-05
3.443000000000000000e+03,6.170187518000602722e-02,5.795004963874816895e-02,4.372308403253555298e-02,4.641926176548004150e+02,1.874153614044189453e-01,8.726119995117187500e-05
3.444000000000000000e+03,6.067505478858947754e-02,4.298280924558639526e-02,4.370357096195220947e-02,4.643799827098846436e+02,1.873650550842285156e-01,7.677078247070312500e-05
3.445000000000000000e+03,6.153018027544021606e-02,3.948195278644561768e-02,4.368405789136886597e-02,4.645671839714050293e+02,1.872012615203857422e-01,9.250640869140625000e-05
3.446000000000000000e+03,6.094341725111007690e-02,3.997316956520080566e-02,4.366455972194671631e-02,4.647544772624969482e+02,1.872932910919189453e-01,9.775161743164062500e-05
3.447000000000000000e+03,6.068434193730354309e-02,4.117882996797561646e-02,4.364503175020217896e-02,4.649415926933288574e+02,1.871154308319091797e-01,7.629394531250000000e-05
3.448000000000000000e+03,6.101144105195999146e-02,4.149542748928070068e-02,4.362552985548973083e-02,4.651289253234863281e+02,1.873326301574707031e-01,9.655952453613281250e-05
3.449000000000000000e+03,6.181118637323379517e-02,5.083189159631729126e-02,4.360606521368026733e-02,4.653163993358612061e+02,1.874740123748779297e-01,8.988380432128906250e-05
3.450000000000000000e+03,6.007894501090049744e-02,4.042352735996246338e-02,4.358658567070960999e-02,4.655034189224243164e+02,1.870195865631103516e-01,8.368492126464843750e-05
3.451000000000000000e+03,6.102465093135833740e-02,3.725866973400115967e-02,4.356708005070686340e-02,4.656908011436462402e+02,1.873822212219238281e-01,1.332759857177734375e-04
3.452000000000000000e+03,5.995924025774002075e-02,4.600416123867034912e-02,4.354762285947799683e-02,4.658779451847076416e+02,1.871440410614013672e-01,8.511543273925781250e-05
3.453000000000000000e+03,6.145225092768669128e-02,3.755474090576171875e-02,4.352816194295883179e-02,4.660652081966400146e+02,1.872630119323730469e-01,8.559226989746093750e-05
3.454000000000000000e+03,6.045575812458992004e-02,4.501882195472717285e-02,4.350872710347175598e-02,4.662526309490203857e+02,1.874227523803710938e-01,8.273124694824218750e-05
3.455000000000000000e+03,6.209615990519523621e-02,5.298680067062377930e-02,4.348922893404960632e-02,4.664398238658905029e+02,1.871929168701171875e-01,8.630752563476562500e-05
3.456000000000000000e+03,6.089896708726882935e-02,6.751912087202072144e-02,4.346979781985282898e-02,4.666270031929016113e+02,1.871793270111083984e-01,8.654594421386718750e-05
3.457000000000000000e+03,6.033030152320861816e-02,4.115387797355651855e-02,4.345035180449485779e-02,4.668139014244079590e+02,1.868982315063476562e-01,8.940696716308593750e-05
3.458000000000000000e+03,5.945259705185890198e-02,4.488964378833770752e-02,4.343092069029808044e-02,4.670005619525909424e+02,1.866605281829833984e-01,8.440017700195312500e-05
3.459000000000000000e+03,6.156291440129280090e-02,6.022033095359802246e-02,4.341147094964981079e-02,4.671873571872711182e+02,1.867952346801757812e-01,1.208782196044921875e-04
3.460000000000000000e+03,6.012642011046409607e-02,5.325867235660552979e-02,4.339205473661422729e-02,4.673732037544250488e+02,1.858465671539306641e-01,8.630752563476562500e-05
3.461000000000000000e+03,6.022911146283149719e-02,4.318368434906005859e-02,4.337263107299804688e-02,4.675595126152038574e+02,1.863088607788085938e-01,8.344650268554687500e-05
3.462000000000000000e+03,5.991023406386375427e-02,4.003886878490447998e-02,4.335323721170425415e-02,4.677453429698944092e+02,1.858303546905517578e-01,7.963180541992187500e-05
3.463000000000000000e+03,6.052592769265174866e-02,4.165609180927276611e-02,4.333378747105598450e-02,4.679316558837890625e+02,1.863129138946533203e-01,9.274482727050781250e-05
3.464000000000000000e+03,6.031051650643348694e-02,4.531980305910110474e-02,4.331440478563308716e-02,4.681177198886871338e+02,1.860640048980712891e-01,8.416175842285156250e-05
3.465000000000000000e+03,6.147073209285736084e-02,5.433985590934753418e-02,4.329499974846839905e-02,4.683035988807678223e+02,1.858789920806884766e-01,9.417533874511718750e-05
3.466000000000000000e+03,6.070557609200477600e-02,3.925964236259460449e-02,4.327558726072311401e-02,4.684897058010101318e+02,1.861069202423095703e-01,8.440017700195312500e-05
3.467000000000000000e+03,6.093114614486694336e-02,4.090815037488937378e-02,4.325622692704200745e-02,4.686757912635803223e+02,1.860854625701904297e-01,7.939338684082031250e-05
3.468000000000000000e+03,6.154932454228401184e-02,4.381316900253295898e-02,4.323685169219970703e-02,4.688617098331451416e+02,1.859185695648193359e-01,7.891654968261718750e-05
3.469000000000000000e+03,6.076425686478614807e-02,4.446454346179962158e-02,4.321745783090591431e-02,4.690480554103851318e+02,1.863455772399902344e-01,8.606910705566406250e-05
3.470000000000000000e+03,6.067059934139251709e-02,6.097476184368133545e-02,4.319810494780540466e-02,4.692354717254638672e+02,1.874163150787353516e-01,8.583068847656250000e-05
3.471000000000000000e+03,6.015634164214134216e-02,3.776436299085617065e-02,4.317875206470489502e-02,4.694229934215545654e+02,1.875216960906982422e-01,7.820129394531250000e-05
3.472000000000000000e+03,6.086022779345512390e-02,5.071091651916503906e-02,4.315940663218498230e-02,4.696093294620513916e+02,1.863360404968261719e-01,8.773803710937500000e-05
3.473000000000000000e+03,6.066044792532920837e-02,4.038290679454803467e-02,4.314011707901954651e-02,4.697967240810394287e+02,1.873946189880371094e-01,8.225440979003906250e-05
3.474000000000000000e+03,6.085355579853057861e-02,3.874669969081878662e-02,4.312082752585411072e-02,4.699858427047729492e+02,1.891186237335205078e-01,9.059906005859375000e-05
3.475000000000000000e+03,6.146394833922386169e-02,4.229719936847686768e-02,4.310159385204315186e-02,4.701735551357269287e+02,1.877124309539794922e-01,7.700920104980468750e-05
3.476000000000000000e+03,6.057929247617721558e-02,3.964135050773620605e-02,4.308245703577995300e-02,4.703606522083282471e+02,1.870970726013183594e-01,8.487701416015625000e-05
3.477000000000000000e+03,6.105022132396697998e-02,4.986061155796051025e-02,4.306345432996749878e-02,4.705475213527679443e+02,1.868691444396972656e-01,8.130073547363281250e-05
3.478000000000000000e+03,6.015336140990257263e-02,5.040549486875534058e-02,4.304466396570205688e-02,4.707345383167266846e+02,1.870169639587402344e-01,8.225440979003906250e-05
3.479000000000000000e+03,5.986085534095764160e-02,3.878594934940338135e-02,4.302623495459556580e-02,4.709217135906219482e+02,1.871752738952636719e-01,7.843971252441406250e-05
3.480000000000000000e+03,6.033146381378173828e-02,5.629456043243408203e-02,4.300842806696891785e-02,4.711100008487701416e+02,1.882872581481933594e-01,9.346008300781250000e-05
3.481000000000000000e+03,6.076857447624206543e-02,3.987710177898406982e-02,4.299168288707733154e-02,4.712971785068511963e+02,1.871776580810546875e-01,8.130073547363281250e-05
3.482000000000000000e+03,6.050654873251914978e-02,5.218580365180969238e-02,4.297680780291557312e-02,4.714844303131103516e+02,1.872518062591552734e-01,8.082389831542968750e-05
3.483000000000000000e+03,5.983069911599159241e-02,4.312682151794433594e-02,4.296518862247467041e-02,4.716716415882110596e+02,1.872112751007080078e-01,8.153915405273437500e-05
3.484000000000000000e+03,6.083511188626289368e-02,5.271284282207489014e-02,4.295930638909339905e-02,4.718585832118988037e+02,1.869416236877441406e-01,8.463859558105468750e-05
3.485000000000000000e+03,5.973958969116210938e-02,3.666557371616363525e-02,4.296357929706573486e-02,4.720452225208282471e+02,1.866393089294433594e-01,8.797645568847656250e-05
3.486000000000000000e+03,6.026645004749298096e-02,5.960273742675781250e-02,4.298605024814605713e-02,4.722323260307312012e+02,1.871035099029541016e-01,8.606910705566406250e-05
3.487000000000000000e+03,6.043075397610664368e-02,4.302744567394256592e-02,4.304143041372299194e-02,4.724212496280670166e+02,1.889235973358154297e-01,9.346008300781250000e-05
3.488000000000000000e+03,6.076763942837715149e-02,4.075059294700622559e-02,4.315635189414024353e-02,4.726080961227416992e+02,1.868464946746826172e-01,8.034706115722656250e-05
3.489000000000000000e+03,6.248112022876739502e-02,5.394905433058738708e-02,4.338047280907630920e-02,4.727950601577758789e+02,1.869640350341796875e-01,7.319450378417968750e-05
3.490000000000000000e+03,6.195519864559173584e-02,3.986977040767669678e-02,4.380503296852111816e-02,4.729822537899017334e+02,1.871936321258544922e-01,9.322166442871093750e-05
3.491000000000000000e+03,6.294407695531845093e-02,3.861956298351287842e-02,4.460292309522628784e-02,4.731711688041687012e+02,1.889150142669677734e-01,8.320808410644531250e-05
3.492000000000000000e+03,6.318163126707077026e-02,4.923498630523681641e-02,4.609321057796478271e-02,4.733587100505828857e+02,1.875412464141845703e-01,8.225440979003906250e-05
3.493000000000000000e+03,6.783998757600784302e-02,3.720623254776000977e-02,4.889230057597160339e-02,4.735461211204528809e+02,1.874110698699951172e-01,8.702278137207031250e-05
3.494000000000000000e+03,7.140014320611953735e-02,4.649305343627929688e-02,5.412974581122398376e-02,4.737334129810333252e+02,1.872918605804443359e-01,7.677078247070312500e-05
3.495000000000000000e+03,8.323854953050613403e-02,3.880664706230163574e-02,6.402791291475296021e-02,4.739206721782684326e+02,1.872591972351074219e-01,9.417533874511718750e-05
3.496000000000000000e+03,9.744430333375930786e-02,4.851491749286651611e-02,8.251171559095382690e-02,4.741084132194519043e+02,1.877410411834716797e-01,8.320808410644531250e-05
3.497000000000000000e+03,1.232007443904876709e-01,3.625020384788513184e-02,1.173309981822967529e-01,4.742956590652465820e+02,1.872458457946777344e-01,9.465217590332031250e-05
3.498000000000000000e+03,1.518447250127792358e-01,6.497777253389358521e-02,1.804072558879852295e-01,4.744827053546905518e+02,1.870462894439697266e-01,8.344650268554687500e-05
3.499000000000000000e+03,1.976526230573654175e-01,4.594993591308593750e-02,2.935016155242919922e-01,4.746687471866607666e+02,1.860418319702148438e-01,1.060962677001953125e-04
3.500000000000000000e+03,2.417000532150268555e-01,7.375687360763549805e-02,4.720705151557922363e-01,4.748553237915039062e+02,1.865766048431396484e-01,7.820129394531250000e-05
3.501000000000000000e+03,2.736962735652923584e-01,7.204567641019821167e-02,7.257297039031982422e-01,4.750421779155731201e+02,1.868541240692138672e-01,8.869171142578125000e-05
3.502000000000000000e+03,2.760897576808929443e-01,7.389090955257415771e-02,9.386501908302307129e-01,4.752289502620697021e+02,1.867723464965820312e-01,7.510185241699218750e-05
3.503000000000000000e+03,2.227859348058700562e-01,5.011785030364990234e-02,9.646723270416259766e-01,4.754161441326141357e+02,1.871938705444335938e-01,1.120567321777343750e-04
3.504000000000000000e+03,1.222692281007766724e-01,5.116666853427886963e-02,6.113399267196655273e-01,4.756035573482513428e+02,1.874132156372070312e-01,9.965896606445312500e-05
3.505000000000000000e+03,7.606831192970275879e-02,6.048324704170227051e-02,1.898248046636581421e-01,4.757908101081848145e+02,1.872527599334716797e-01,7.939338684082031250e-05
3.506000000000000000e+03,1.549359709024429321e-01,4.745486006140708923e-02,6.805244088172912598e-02,4.759779534339904785e+02,1.871433258056640625e-01,8.797645568847656250e-05
3.507000000000000000e+03,1.996201276779174805e-01,6.060199439525604248e-02,2.928569614887237549e-01,4.761651370525360107e+02,1.871836185455322266e-01,7.605552673339843750e-05
3.508000000000000000e+03,1.894899904727935791e-01,4.454395174980163574e-02,5.080142021179199219e-01,4.763523819446563721e+02,1.872448921203613281e-01,7.915496826171875000e-05
3.509000000000000000e+03,1.190390363335609436e-01,4.854428768157958984e-02,4.420246183872222900e-01,4.765394198894500732e+02,1.870379447937011719e-01,9.799003601074218750e-05
3.510000000000000000e+03,6.160133332014083862e-02,4.254141449928283691e-02,1.774346232414245605e-01,4.767278318405151367e+02,1.884119510650634766e-01,7.534027099609375000e-05
3.511000000000000000e+03,1.123299449682235718e-01,4.115666449069976807e-02,4.408673197031021118e-02,4.769156787395477295e+02,1.878468990325927734e-01,8.177757263183593750e-05
3.512000000000000000e+03,1.526789814233779907e-01,6.275691092014312744e-02,1.554668098688125610e-01,4.771031694412231445e+02,1.874907016754150391e-01,1.046657562255859375e-04
3.513000000000000000e+03,1.393879204988479614e-01,4.510806128382682800e-02,2.932499647140502930e-01,4.772905251979827881e+02,1.873557567596435547e-01,7.295608520507812500e-05
3.514000000000000000e+03,8.155738562345504761e-02,4.039619117975234985e-02,2.388344556093215942e-01,4.774777586460113525e+02,1.872334480285644531e-01,9.441375732421875000e-05
3.515000000000000000e+03,7.151111215353012085e-02,3.884823620319366455e-02,8.174178749322891235e-02,4.776649246215820312e+02,1.871659755706787109e-01,8.153915405273437500e-05
3.516000000000000000e+03,1.169958338141441345e-01,3.836330771446228027e-02,6.209720671176910400e-02,4.778522050380706787e+02,1.872804164886474609e-01,1.041889190673828125e-04
3.517000000000000000e+03,1.224263533949851990e-01,5.526994913816452026e-02,1.647022962570190430e-01,4.780394048690795898e+02,1.871998310089111328e-01,7.820129394531250000e-05
3.518000000000000000e+03,8.820330351591110229e-02,4.370978474617004395e-02,1.872881799936294556e-01,4.782268390655517578e+02,1.874341964721679688e-01,7.700920104980468750e-05
3.519000000000000000e+03,6.071517989039421082e-02,4.707305133342742920e-02,9.135484695434570312e-02,4.784140574932098389e+02,1.872184276580810547e-01,8.821487426757812500e-05
3.520000000000000000e+03,8.994808048009872437e-02,4.928599298000335693e-02,4.439910128712654114e-02,4.786013681888580322e+02,1.873106956481933594e-01,8.463859558105468750e-05
3.521000000000000000e+03,1.096461266279220581e-01,3.902670741081237793e-02,1.021610796451568604e-01,4.787887392044067383e+02,1.873710155487060547e-01,9.250640869140625000e-05
3.522000000000000000e+03,8.774915337562561035e-02,5.486541241407394409e-02,1.425690799951553345e-01,4.789758555889129639e+02,1.871163845062255859e-01,7.820129394531250000e-05
3.523000000000000000e+03,6.144734844565391541e-02,3.934626281261444092e-02,9.653439372777938843e-02,4.791633896827697754e+02,1.875340938568115234e-01,1.640319824218750000e-04
3.524000000000000000e+03,7.518620789051055908e-02,5.885168910026550293e-02,4.556766897439956665e-02,4.793506395816802979e+02,1.872498989105224609e-01,7.867813110351562500e-05
3.525000000000000000e+03,9.071581065654754639e-02,5.113527178764343262e-02,6.618338823318481445e-02,4.795380511283874512e+02,1.874115467071533203e-01,1.049041748046875000e-04
3.526000000000000000e+03,8.487847447395324707e-02,4.296098649501800537e-02,1.031104326248168945e-01,4.797252709865570068e+02,1.872198581695556641e-01,8.106231689453125000e-05
3.527000000000000000e+03,6.276585161685943604e-02,5.688109993934631348e-02,8.509012311697006226e-02,4.799126653671264648e+02,1.873943805694580078e-01,8.749961853027343750e-05
3.528000000000000000e+03,6.623732298612594604e-02,5.069178342819213867e-02,4.745565354824066162e-02,4.800997657775878906e+02,1.871004104614257812e-01,8.344650268554687500e-05
3.529000000000000000e+03,8.354920148849487305e-02,4.176416993141174316e-02,5.371504276990890503e-02,4.802870063781738281e+02,1.872406005859375000e-01,8.392333984375000000e-05
3.530000000000000000e+03,7.765536755323410034e-02,5.586969107389450073e-02,8.040644228458404541e-02,4.804741249084472656e+02,1.871185302734375000e-01,8.797645568847656250e-05
3.531000000000000000e+03,6.266955286264419556e-02,3.132458031177520752e-02,7.360327988862991333e-02,4.806611366271972656e+02,1.870117187500000000e-01,8.487701416015625000e-05
3.532000000000000000e+03,6.306372582912445068e-02,3.798623383045196533e-02,4.787653312087059021e-02,4.808485023975372314e+02,1.873657703399658203e-01,9.346008300781250000e-05
3.533000000000000000e+03,7.329787313938140869e-02,5.544904619455337524e-02,4.751163348555564880e-02,4.810354428291320801e+02,1.869404315948486328e-01,8.583068847656250000e-05
3.534000000000000000e+03,7.511080801486968994e-02,4.250402748584747314e-02,6.576691567897796631e-02,4.812226369380950928e+02,1.871941089630126953e-01,7.772445678710937500e-05
3.535000000000000000e+03,6.444092094898223877e-02,4.477805644273757935e-02,6.582671403884887695e-02,4.814098591804504395e+02,1.872222423553466797e-01,8.678436279296875000e-05
3.536000000000000000e+03,6.107155606150627136e-02,7.329773157835006714e-02,4.874806478619575500e-02,4.815972840785980225e+02,1.874248981475830078e-01,8.773803710937500000e-05
3.537000000000000000e+03,6.883385032415390015e-02,3.829208016395568848e-02,4.414270073175430298e-02,4.817842559814453125e+02,1.869719028472900391e-01,8.392333984375000000e-05
3.538000000000000000e+03,6.844515353441238403e-02,4.325404763221740723e-02,5.540322884917259216e-02,4.819713084697723389e+02,1.870524883270263672e-01,8.821487426757812500e-05
3.539000000000000000e+03,6.396411359310150146e-02,4.114428907632827759e-02,5.880001559853553772e-02,4.821588737964630127e+02,1.875653266906738281e-01,8.606910705566406250e-05
3.540000000000000000e+03,6.112307682633399963e-02,4.533065855503082275e-02,4.852809756994247437e-02,4.823462595939636230e+02,1.873857975006103516e-01,8.487701416015625000e-05
3.541000000000000000e+03,6.444239616394042969e-02,4.049195349216461182e-02,4.338292032480239868e-02,4.825335478782653809e+02,1.872882843017578125e-01,8.392333984375000000e-05
3.542000000000000000e+03,6.755436211824417114e-02,3.724423050880432129e-02,4.987003654241561890e-02,4.827203068733215332e+02,1.867589950561523438e-01,8.344650268554687500e-05
3.543000000000000000e+03,6.153135374188423157e-02,3.200648725032806396e-02,5.365421995520591736e-02,4.829075345993041992e+02,1.872277259826660156e-01,8.797645568847656250e-05
3.544000000000000000e+03,5.991993099451065063e-02,4.384203255176544189e-02,4.777793213725090027e-02,4.830950558185577393e+02,1.875212192535400391e-01,8.749961853027343750e-05
3.545000000000000000e+03,6.402683258056640625e-02,3.605091571807861328e-02,4.299464076757431030e-02,4.832824943065643311e+02,1.874384880065917969e-01,8.773803710937500000e-05
3.546000000000000000e+03,6.365849822759628296e-02,4.375539720058441162e-02,4.623585194349288940e-02,4.834696455001831055e+02,1.871511936187744141e-01,1.099109649658203125e-04
3.547000000000000000e+03,6.400889903306961060e-02,3.868184983730316162e-02,4.990858584642410278e-02,4.836585838794708252e+02,1.889383792877197266e-01,9.012222290039062500e-05
3.548000000000000000e+03,6.112897023558616638e-02,4.603251814842224121e-02,4.722300171852111816e-02,4.838457341194152832e+02,1.871502399444580078e-01,8.559226989746093750e-05
3.549000000000000000e+03,6.113073229789733887e-02,4.179249703884124756e-02,4.317793250083923340e-02,4.840344824790954590e+02,1.887483596801757812e-01,9.179115295410156250e-05
3.550000000000000000e+03,6.379150599241256714e-02,3.468912839889526367e-02,4.411390796303749084e-02,4.842222599983215332e+02,1.877775192260742188e-01,9.512901306152343750e-05
3.551000000000000000e+03,6.277357786893844604e-02,3.996537625789642334e-02,4.704194888472557068e-02,4.844115250110626221e+02,1.892650127410888672e-01,9.012222290039062500e-05
3.552000000000000000e+03,6.093347445130348206e-02,4.962857067584991455e-02,4.634611308574676514e-02,4.845987598896026611e+02,1.872348785400390625e-01,1.032352447509765625e-04
3.553000000000000000e+03,6.031870841979980469e-02,3.889399766921997070e-02,4.343415796756744385e-02,4.847852520942687988e+02,1.864922046661376953e-01,8.511543273925781250e-05
3.554000000000000000e+03,6.041708588600158691e-02,4.235582798719406128e-02,4.311296716332435608e-02,4.849721608161926270e+02,1.869087219238281250e-01,9.417533874511718750e-05
3.555000000000000000e+03,6.279248744249343872e-02,4.037111997604370117e-02,4.505454003810882568e-02,4.851591606140136719e+02,1.869997978210449219e-01,8.630752563476562500e-05
3.556000000000000000e+03,6.119948253035545349e-02,5.674278736114501953e-02,4.536567255854606628e-02,4.853461484909057617e+02,1.869878768920898438e-01,9.155273437500000000e-05
3.557000000000000000e+03,5.895889922976493835e-02,3.666496276855468750e-02,4.357122629880905151e-02,4.855333855152130127e+02,1.872370243072509766e-01,1.449584960937500000e-04
3.558000000000000000e+03,6.087640300393104553e-02,3.984920680522918701e-02,4.269306361675262451e-02,4.857204513549804688e+02,1.870658397674560547e-01,8.058547973632812500e-05
3.559000000000000000e+03,6.087798252701759338e-02,4.548810422420501709e-02,4.373457655310630798e-02,4.859094169139862061e+02,1.889655590057373047e-01,9.083747863769531250e-05
3.560000000000000000e+03,6.146723031997680664e-02,4.348146915435791016e-02,4.447763413190841675e-02,4.860961651802062988e+02,1.867482662200927734e-01,8.249282836914062500e-05
3.561000000000000000e+03,5.951860547065734863e-02,3.982615470886230469e-02,4.361589625477790833e-02,4.862834351062774658e+02,1.872699260711669922e-01,9.489059448242187500e-05
3.562000000000000000e+03,6.040853634476661682e-02,5.437445640563964844e-02,4.262763261795043945e-02,4.864710636138916016e+02,1.876285076141357422e-01,1.254081726074218750e-04
3.563000000000000000e+03,6.044422462582588196e-02,4.190801084041595459e-02,4.292466118931770325e-02,4.866582536697387695e+02,1.871900558471679688e-01,8.583068847656250000e-05
3.564000000000000000e+03,5.994004383683204651e-02,4.089732468128204346e-02,4.364727437496185303e-02,4.868451759815216064e+02,1.869223117828369141e-01,8.964538574218750000e-05
3.565000000000000000e+03,6.155747175216674805e-02,5.070732533931732178e-02,4.344957694411277771e-02,4.870322043895721436e+02,1.870284080505371094e-01,7.820129394531250000e-05
3.566000000000000000e+03,5.997304618358612061e-02,5.448176711797714233e-02,4.268110543489456177e-02,4.872194030284881592e+02,1.871986389160156250e-01,9.274482727050781250e-05
3.567000000000000000e+03,6.017637997865676880e-02,5.438780784606933594e-02,4.251809418201446533e-02,4.874064309597015381e+02,1.870279312133789062e-01,9.417533874511718750e-05
3.568000000000000000e+03,6.119956076145172119e-02,4.744803905487060547e-02,4.298512637615203857e-02,4.875938701629638672e+02,1.874392032623291016e-01,7.700920104980468750e-05
3.569000000000000000e+03,6.133036315441131592e-02,5.002957582473754883e-02,4.314830154180526733e-02,4.877817206382751465e+02,1.878504753112792969e-01,1.280307769775390625e-04
3.570000000000000000e+03,5.966088548302650452e-02,4.754720628261566162e-02,4.272691532969474792e-02,4.879688396453857422e+02,1.871190071105957031e-01,8.440017700195312500e-05
3.571000000000000000e+03,6.005462631583213806e-02,4.207602888345718384e-02,4.238534346222877502e-02,4.881557817459106445e+02,1.869421005249023438e-01,7.915496826171875000e-05
3.572000000000000000e+03,6.025844067335128784e-02,3.748034685850143433e-02,4.254399240016937256e-02,4.883427159786224365e+02,1.869342327117919922e-01,1.046657562255859375e-04
3.573000000000000000e+03,6.053687259554862976e-02,3.728674352169036865e-02,4.279477521777153015e-02,4.885297324657440186e+02,1.870164871215820312e-01,1.180171966552734375e-04
3.574000000000000000e+03,5.991267040371894836e-02,3.889206051826477051e-02,4.267496988177299500e-02,4.887172007560729980e+02,1.874682903289794922e-01,1.013278961181640625e-04
3.575000000000000000e+03,6.054016575217247009e-02,4.543234407901763916e-02,4.236608743667602539e-02,4.889044582843780518e+02,1.872575283050537109e-01,9.632110595703125000e-05
3.576000000000000000e+03,5.859963223338127136e-02,5.077784508466720581e-02,4.229951277375221252e-02,4.890924475193023682e+02,1.879892349243164062e-01,9.655952453613281250e-05
3.577000000000000000e+03,6.084240972995758057e-02,4.472126066684722900e-02,4.246798530220985413e-02,4.892795996665954590e+02,1.871521472930908203e-01,8.392333984375000000e-05
3.578000000000000000e+03,6.039982289075851440e-02,4.852317646145820618e-02,4.252232611179351807e-02,4.894673721790313721e+02,1.877725124359130859e-01,1.034736633300781250e-04
3.579000000000000000e+03,6.059206649661064148e-02,4.322303831577301025e-02,4.234984517097473145e-02,4.896547949314117432e+02,1.874227523803710938e-01,1.189708709716796875e-04
3.580000000000000000e+03,6.065936386585235596e-02,5.771376192569732666e-02,4.219292849302291870e-02,4.898422691822052002e+02,1.874742507934570312e-01,9.202957153320312500e-05
3.581000000000000000e+03,5.961014330387115479e-02,4.686385393142700195e-02,4.222712665796279907e-02,4.900298576354980469e+02,1.875884532928466797e-01,9.250640869140625000e-05
3.582000000000000000e+03,6.042903289198875427e-02,5.158062279224395752e-02,4.232139140367507935e-02,4.902172026634216309e+02,1.873450279235839844e-01,8.153915405273437500e-05
3.583000000000000000e+03,6.003613397479057312e-02,4.777243733406066895e-02,4.228600487112998962e-02,4.904045095443725586e+02,1.873068809509277344e-01,9.131431579589843750e-05
3.584000000000000000e+03,5.925841629505157471e-02,4.161036014556884766e-02,4.215384647250175476e-02,4.905923535823822021e+02,1.878440380096435547e-01,9.608268737792968750e-05
3.585000000000000000e+03,6.058621406555175781e-02,4.833064973354339600e-02,4.208995401859283447e-02,4.907794456481933594e+02,1.870920658111572266e-01,1.235008239746093750e-04
3.586000000000000000e+03,6.072312220931053162e-02,4.576432704925537109e-02,4.213234782218933105e-02,4.909674458503723145e+02,1.880002021789550781e-01,8.344650268554687500e-05
3.587000000000000000e+03,6.032063066959381104e-02,3.818368911743164062e-02,4.216382279992103577e-02,4.911548275947570801e+02,1.873817443847656250e-01,1.039505004882812500e-04
3.588000000000000000e+03,6.009935587644577026e-02,5.194520950317382812e-02,4.210606217384338379e-02,4.913420503139495850e+02,1.872227191925048828e-01,9.679794311523437500e-05
3.589000000000000000e+03,5.926739051938056946e-02,4.596924781799316406e-02,4.202095791697502136e-02,4.915297932624816895e+02,1.877429485321044922e-01,9.775161743164062500e-05
3.590000000000000000e+03,5.955730378627777100e-02,4.236507415771484375e-02,4.199675470590591431e-02,4.917169282436370850e+02,1.871349811553955078e-01,1.094341278076171875e-04
3.591000000000000000e+03,5.985110625624656677e-02,4.262904822826385498e-02,4.202130436897277832e-02,4.919040083885192871e+02,1.870801448822021484e-01,7.843971252441406250e-05
3.592000000000000000e+03,5.906145274639129639e-02,4.680342972278594971e-02,4.201872274279594421e-02,4.920908339023590088e+02,1.868255138397216797e-01,8.106231689453125000e-05
3.593000000000000000e+03,5.996434390544891357e-02,3.576858341693878174e-02,4.196562245488166809e-02,4.922774515151977539e+02,1.866176128387451172e-01,8.535385131835937500e-05
3.594000000000000000e+03,5.903389677405357361e-02,4.331745207309722900e-02,4.191213473677635193e-02,4.924645335674285889e+02,1.870820522308349609e-01,8.082389831542968750e-05
3.595000000000000000e+03,5.953363329172134399e-02,5.963085591793060303e-02,4.189968481659889221e-02,4.926520001888275146e+02,1.874666213989257812e-01,8.320808410644531250e-05
3.596000000000000000e+03,5.962711945176124573e-02,4.621157050132751465e-02,4.190712049603462219e-02,4.928394827842712402e+02,1.874825954437255859e-01,9.608268737792968750e-05
3.597000000000000000e+03,5.993905663490295410e-02,4.197989404201507568e-02,4.189132899045944214e-02,4.930267350673675537e+02,1.872522830963134766e-01,1.041889190673828125e-04
3.598000000000000000e+03,5.979656055569648743e-02,3.397680073976516724e-02,4.184881225228309631e-02,4.932138950824737549e+02,1.871600151062011719e-01,8.440017700195312500e-05
3.599000000000000000e+03,6.034040823578834534e-02,3.621646761894226074e-02,4.181237518787384033e-02,4.934010658264160156e+02,1.871707439422607422e-01,7.724761962890625000e-05
3.600000000000000000e+03,5.964508652687072754e-02,3.799408674240112305e-02,4.180092364549636841e-02,4.935879127979278564e+02,1.868469715118408203e-01,7.987022399902343750e-05
3.601000000000000000e+03,6.009924784302711487e-02,5.289079248905181885e-02,4.179733619093894958e-02,4.937767362594604492e+02,1.888234615325927734e-01,8.988380432128906250e-05
3.602000000000000000e+03,5.936395004391670227e-02,4.186300933361053467e-02,4.177790507674217224e-02,4.939644553661346436e+02,1.877191066741943359e-01,9.107589721679687500e-05
3.603000000000000000e+03,5.942844226956367493e-02,4.701085388660430908e-02,4.174409434199333191e-02,4.941518347263336182e+02,1.873793601989746094e-01,8.654594421386718750e-05
